Date,Open,High,Low,Close,Adj Close,Volume,Fng_value,Fng_classification
2021-12-14,46709.824219,48431.398438,46424.496094,46612.632813,46612.632813,34638619079,21,Extreme Fear
2021-12-15,48379.753906,49473.957031,46671.964844,48896.722656,48896.722656,36541828520,28,Fear
2021-12-16,48900.464844,49425.574219,47529.878906,47665.425781,47665.425781,27268150947,29,Fear
2021-12-17,47653.730469,48004.894531,45618.214844,46202.144531,46202.144531,32902725329,23,Extreme Fear
2021-12-18,46219.253906,47313.828125,45598.441406,46848.777344,46848.777344,26098292690,24,Extreme Fear
2021-12-19,46853.867188,48089.664063,46502.953125,46707.015625,46707.015625,25154053861,29,Fear
2021-12-20,46707.0625,47401.71875,45579.808594,46880.277344,46880.277344,30961902129,25,Extreme Fear
2021-12-21,46886.078125,49300.917969,46698.773438,48936.613281,48936.613281,27055803928,27,Fear
2021-12-22,48937.097656,49544.796875,48450.941406,48628.511719,48628.511719,24447979559,45,Fear
2021-12-23,48626.34375,51332.339844,48065.835938,50784.539063,50784.539063,28223878108,34,Fear
2021-12-24,50806.050781,51814.027344,50514.496094,50822.195313,50822.195313,24367912228,41,Fear
2021-12-25,50854.917969,51176.597656,50236.707031,50429.859375,50429.859375,19030650914,39,Fear
2021-12-26,50428.691406,51196.378906,49623.105469,50809.515625,50809.515625,20964372926,37,Fear
2021-12-27,50802.609375,51956.328125,50499.46875,50640.417969,50640.417969,24324345758,40,Fear
2021-12-28,50679.859375,50679.859375,47414.210938,47588.855469,47588.855469,33430376883,41,Fear
2021-12-29,47623.871094,48119.742188,46201.496094,46444.710938,46444.710938,30049226299,27,Fear
2021-12-30,46490.605469,47879.964844,46060.3125,47178.125,47178.125,26686491018,22,Extreme Fear
2021-12-31,47169.371094,48472.527344,45819.953125,46306.445313,46306.445313,36974172400,28,Fear
2022-01-01,46311.746094,47827.3125,46288.484375,47686.8125,47686.8125,24582667004,21,Extreme Fear
2022-01-02,47680.925781,47881.40625,46856.9375,47345.21875,47345.21875,27951569547,29,Fear
2022-01-03,47343.542969,47510.726563,45835.964844,46458.117188,46458.117188,33071628362,29,Fear
2022-01-04,46458.851563,47406.546875,45752.464844,45897.574219,45897.574219,42494677905,23,Extreme Fear
2022-01-05,45899.359375,46929.046875,42798.222656,43569.003906,43569.003906,36851084859,24,Extreme Fear
2022-01-06,43565.511719,43748.71875,42645.539063,43160.929688,43160.929688,30208048289,15,Extreme Fear
2022-01-07,43153.570313,43153.570313,41077.445313,41557.902344,41557.902344,84196607520,18,Extreme Fear
2022-01-08,41561.464844,42228.941406,40672.277344,41733.941406,41733.941406,28066355845,10,Extreme Fear
2022-01-09,41734.726563,42663.949219,41338.160156,41911.601563,41911.601563,21294384372,23,Extreme Fear
2022-01-10,41910.230469,42199.484375,39796.570313,41821.261719,41821.261719,32104232331,23,Extreme Fear
2022-01-11,41819.507813,43001.15625,41407.753906,42735.855469,42735.855469,26327648900,21,Extreme Fear
2022-01-12,42742.179688,44135.367188,42528.988281,43949.101563,43949.101563,33499938689,22,Extreme Fear
2022-01-13,43946.742188,44278.421875,42447.042969,42591.570313,42591.570313,47691135082,21,Extreme Fear
2022-01-14,42598.871094,43346.6875,41982.617188,43099.699219,43099.699219,23577403399,21,Extreme Fear
2022-01-15,43101.898438,43724.671875,42669.035156,43177.398438,43177.398438,18371348298,23,Extreme Fear
2022-01-16,43172.039063,43436.808594,42691.023438,43113.878906,43113.878906,17902097845,21,Extreme Fear
2022-01-17,43118.121094,43179.390625,41680.320313,42250.550781,42250.550781,21690904261,22,Extreme Fear
2022-01-18,42250.074219,42534.402344,41392.214844,42375.632813,42375.632813,22417209227,24,Extreme Fear
2022-01-19,42374.039063,42478.304688,41242.914063,41744.328125,41744.328125,23091543258,24,Extreme Fear
2022-01-20,41744.027344,43413.023438,40672.824219,40680.417969,40680.417969,20382033940,24,Extreme Fear
2022-01-21,40699.605469,41060.527344,35791.425781,36457.316406,36457.316406,43011992031,19,Extreme Fear
2022-01-22,36471.589844,36688.8125,34349.25,35030.25,35030.25,39714385405,13,Extreme Fear
2022-01-23,35047.359375,36433.3125,34784.96875,36276.804688,36276.804688,26017975951,11,Extreme Fear
2022-01-24,36275.734375,37247.519531,33184.058594,36654.328125,36654.328125,41856658597,13,Extreme Fear
2022-01-25,36654.804688,37444.570313,35779.429688,36954.003906,36954.003906,26428189594,12,Extreme Fear
2022-01-26,36950.515625,38825.410156,36374.90625,36852.121094,36852.121094,31324598034,23,Extreme Fear
2022-01-27,36781.855469,37052.675781,35697.730469,36360.78125,36360.78125,28102766592,20,Extreme Fear
